Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Year,SSA_m2g,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg,Cluster_n,Cluster_title,av_cov_rad,av_n_val,var_cov_rad,var_n_val,var_pca
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.039,1.3333333333333333,633,1,0.212,0.53,10.1039/C9CC08700A,gammaVPO-deltaVPO-3-1,2020,15.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,3.24998516864909,0,P-V-Ti,130.0,5.0,529.0,0.0,-0.035676060553432226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.0,0.4433333333333333,633,1,0.19838,0.49595,10.1021/acssuschemeng.0c05916,,2020,4.0,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.0111953264343003,0,P-V-Ti,153.93920364869746,4.198318156746531,253.3384925132258,0.15898806545118913,-0.30982542083947373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.2845499999999999,0.7113749999999999,10.1021/acssuschemeng.0c05916,1,2020,4.0,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.4504266061945768,0,P-V-Ti,153.93920364869746,4.198318156746531,253.3384925132258,0.15898806545118913,-0.30982542083947373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.11895,0.297375,10.1021/acssuschemeng.0c05916,,2020,4.000006315672895,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,0.6063196092315759,0,P-V-Ti,153.93920364869746,4.198318156746531,253.3384925132258,0.15898806545118913,-0.30982542083947373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.125236,0.31309,10.1021/acssuschemeng.0c05916,,2020,4.000006315672895,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,0.6383610137177439,0,P-V-Ti,153.93920364869746,4.198318156746531,253.3384925132258,0.15898806545118913,-0.30982542083947373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.0,0.4433333333333333,633,1,0.025912,0.06478,10.1021/acssuschemeng.0c05916,,2020,20.0,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,0.1320803170610222,1,Si-Cs-P,160.0,4.0,0.0,0.0,-1.4442521231119485
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.0503426,0.1258565,10.1039/D2RA06960A,,2023,250.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,0.7717580346756306,2,Al-Si-Cs,121.0,3.0,0.0,0.0,-1.4442521231119485
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.0439424999999999,0.1098562499999999,10.1039/D2RA06960A,,2023,250.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,0.673643741855484,2,Al-Si-Cs,121.0,3.0,0.0,0.0,-1.4442521231119485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.072688,0.18172,10.1039/D2RA06960A,,2023,15.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,1.1143156695224767,1,Si-Cs-P,164.0,5.0,0.0,0.0,-1.4442521231119485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.1035319999999999,0.2588299999999999,10.1039/D2RA06960A,,2023,50.0,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,1.587157851323479,1,Si-Cs-P,154.0,6.0,0.0,0.0,-1.4442521231119485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447511737987761,0.0,0.0,0.1078383854360289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447072165404055,0.1027032242247894,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.2510936,0.627734,10.1039/D2RA06960A,V-Ti-Nb,2023,6.532992501971227,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,3.84929469784296,0,P-V-Ti,153.74464769751202,4.255292783459594,269.537069029359,0.19011837817304705,-0.1766516231814923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414603541786402,0.0,0.0,0.0,0.0,0.1082098872530035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472727230893051,0.103057035479051,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.2314884,0.578721,10.1039/D2RA06960A,V-Ti-Mo,2023,6.423710884896715,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,3.548744654312774,0,P-V-Ti,153.29471460216558,4.2941876310893345,265.5430885161804,0.2905619771606607,0.10323755982119123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099378604615934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592057107098282,0.1047027242491366,0.0261537045794417,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.1822952199999999,0.4557380499999999,10.1039/D2RA06960A,V-Ti-W,2023,5.903980961578366,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,2.794607364696334,0,P-V-Ti,153.49268173495048,4.266947993869612,271.70530734049413,0.24799417159748563,-0.0034777321822329617
0.0,0.0,0.0,0.0260288539352753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109951954895963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593030436487969,0.1047161475199648,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.03,1.3333333333333333,633,1,0.1463668799999999,0.3659171999999999,10.1039/D2RA06960A,V-Ti-Bi,2023,5.8996475341554335,0.2555019786673813,0.1022007914669525,0.033655706533036,0.2301564153757525,2.2438216470822687,0,P-V-Ti,153.12718711065088,4.240696956351203,270.4987304859149,0.18276193155447013,-0.19536884872653412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,0.7323058547251898,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.2290287999999999,0.572572,10.1039/D3NJ00221G,VPO-MCF,2023,263.61147199710695,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.1674203658577278,0,P-V-Ti,116.08618876022139,4.26769414527481,212.3784731899784,0.19603398986039888,-0.31173828400389947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015775924799303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016818432534694,0.0967405642666003,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.245156,0.6128900000000002,10.1039/D3NJ00221G,UnModifiedV-Ti,2023,4.000006315672895,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.249624969489502,0,P-V-Ti,153.93920364869746,4.198318156746531,253.3384925132258,0.15898806545118913,-0.30982542083947373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022903000348021,0.0,0.0,0.0,0.0938969584445408,0.0,0.0,0.0,0.7063934081541788,0.0974193333664782,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.24657582,0.61643955,10.1039/D3NJ00221G,AllylSi-V-Ti,2023,7.900054085716734,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.2568621675355645,0,P-V-Ti,149.29572780080764,4.19970963340128,402.9721540436565,0.1598256957280065,0.09102909516225072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022903000348021,0.0,0.0,0.0,0.0938969584445408,0.0,0.0,0.0,0.7063934081541788,0.0974193333664782,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.5813119264746045,0.03,0.4433333333333333,633,1,0.3349959999999999,0.8374899999999998,10.1039/D3NJ00221G,Glycosidil-Si-V-Ti,2023,7.900054085716734,0.0849544079069042,0.0339817631627617,0.0111905224222344,0.0765270081124376,1.7075632098708782,0,P-V-Ti,149.29572780080764,4.19970963340128,402.9721540436565,0.1598256957280065,0.09102909516225072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,0.7323058547251898,0.0,0.0,0.0,0.0,0.133847072637405,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",2.5,2.581311926474605,0.1,2.6666666666666665,633,1,0.175812,0.43953,10.2139/ssrn.4741336,1,2024,79.90701337414794,0.5110039573347626,0.204401582933905,0.0673114130660721,0.460312830751505,5.390437664816356,0,P-V-Ti,116.08618876022139,4.26769414527481,212.3784731899784,0.19603398986039888,-0.31173828400389947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.173558,0.607453,10.1021/acs.iecr.8b02132,,2018,19.5,0.4856334986590716,0.1387524281883062,0.0,0.0,5.05713472561627,0,P-V-Ti,126.16666666666666,5.0,514.3055555555555,0.0,-0.07480317340227985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082644628099173,0.0,0.0,0.5785123966942148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132231404958677,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1006719999999999,0.3523519999999999,10.1021/acs.iecr.8b02132,,2018,5.8,0.4856334986590716,0.1387524281883062,0.0,0.0,2.933381734620363,0,P-V-Ti,126.47933884297518,4.999999999999999,521.7867631992349,7.888609052210117e-31,-0.05488285203003687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.0,0.0,0.5737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1628549999999999,0.5699924999999999,10.1021/acs.iecr.8b02132,,2018,12.5,0.4856334986590716,0.1387524281883062,0.0,0.0,4.745270605447386,0,P-V-Ti,126.78688524590163,5.0,528.9545821015856,0.0,-0.03579699545800344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265486725663716,0.0,0.0,0.5309734513274337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424778761061947,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1485,0.5197499999999999,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,4.326994473052328,0,P-V-Ti,128.86725663716814,5.0,544.3629101730753,0.0,0.005230985800122796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254237288135593,0.0,0.0,0.5508474576271186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423728813559322,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.156832,0.5489120000000001,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,4.569772371701973,0,P-V-Ti,127.94067796610167,4.999999999999999,540.6998707268026,7.888609052210117e-31,-0.004522643084994975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.185148,0.648018,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,5.394844260583788,0,P-V-Ti,127.08943089430895,5.0,535.821270407826,0.0,-0.017512963743030602
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234374999999999,0.0,0.0,0.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.143244,0.5013540000000001,10.1021/acs.iecr.8b02132,,2018,17.4,0.4856334986590716,0.1387524281883062,0.0,0.0,4.173845092915204,0,P-V-Ti,126.30468749999999,5.0,530.0399780273435,0.0,-0.03290689579936237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.5645161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1593959999999999,0.5578859999999999,10.1021/acs.iecr.8b02132,,2018,16.0,0.4856334986590716,0.1387524281883062,0.0,0.0,4.644482229135682,0,P-V-Ti,127.38709677419354,5.0,542.3985431841832,0.0,4.369936320309201e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.1133639999999999,0.3967739999999999,10.1021/acs.iecr.8b02132,,2018,10.7,0.4856334986590716,0.1387524281883062,0.0,0.0,3.3032013565192195,0,P-V-Ti,127.68,5.000000000000001,548.6976000000001,7.88860905221012e-31,0.016773028009616525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.176,0.616,10.1039/C8RA09241A,,2019,21.61,0.4856334986590716,0.1387524281883062,0.0,0.0,5.128289745839796,0,P-V-Ti,126.16666666666666,5.0,514.3055555555555,0.0,-0.07480317340227985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406503,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.142,0.4969999999999999,10.1039/C8RA09241A,,2019,11.22543343628132,0.4856334986590716,0.1387524281883062,0.0,0.0,4.13759740857529,0,P-V-Ti,126.84552845528452,5.024390243902438,520.195650736995,0.023795359904818538,0.009706392996445573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406505,0.024390243902439,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.197,0.6895,10.1039/C8RA09241A,,2019,11.22543343628132,0.4856334986590716,0.1387524281883062,0.0,0.0,5.740187954150227,0,P-V-Ti,127.04065040650407,5.02439024390244,532.3154207151828,0.02379535990481854,0.04197788236315744
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.072,0.252,10.1039/C8RA09241A,,2019,11.22543343628132,0.4856334986590716,0.1387524281883062,0.0,0.0,2.097936714207189,0,P-V-Ti,126.47967479674796,5.024390243902438,505.6804811950558,0.023795359904818535,-0.02894336193881733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406503,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.172,0.602,10.1039/C8RA09241A,,2019,10.79,0.4856334986590716,0.1387524281883062,0.0,0.0,5.011737706161618,0,P-V-Ti,128.1382113821138,4.951219512195122,657.2410602154798,0.09518143961927414,0.5810969864055194
0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691056910569104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.0,0.0,HAc,TRX,None,3.5,0.0,0.1304347826086956,1.6666666666666667,623,1,0.204,0.714,10.1039/C8RA09241A,,2019,11.22543343628132,0.4856334986590716,0.1387524281883062,0.0,0.0,5.944154023587036,0,P-V-Ti,128.0650406504065,4.97560975609756,645.9144689007863,0.02379535990481854,0.34445973492208504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769545996061612,0.0,0.0,0.0,0.0,0.0230454003938388,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,2.5813119264746045,0.0,2.0,643,1,0.01693,0.1693,10.1021/acs.iecr.5b01422,,2015,362.7,0.5157041230938302,0.051570412309383,0.0169826342590849,0.1161366860883381,0.5238522482387127,1,Si-Cs-P,111.96790681654124,4.023045400393839,39.71524268922464,0.02251430991452645,-1.2733811611734602
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704626346521857,0.0,0.0,0.0,0.90811580458234,0.0,0.0,0.0,0.0,0.0214215607654744,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,2.5813119264746045,0.0,2.0,643,1,0.0219,0.219,10.1021/acs.iecr.5b01422,1,2015,282.2,0.5157041230938302,0.051570412309383,0.0169826342590849,0.1161366860883381,0.6776352177452929,0,P-V-Ti,111.61785501354122,4.09188419541766,38.53329052697382,0.08344149005010935,-1.1003020117914921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704626346521857,0.0,0.0,0.0,0.90811580458234,0.0,0.0,0.0,0.0,0.0214215607654744,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",10.0,2.5813119264746045,0.0,2.0,643,1,0.0219,0.219,10.1016/j.cej.2016.04.107,1,2016,321.0,0.5157041230938302,0.051570412309383,0.0169826342590849,0.1161366860883381,0.6776352177452929,0,P-V-Ti,111.61785501354122,4.09188419541766,38.53329052697382,0.08344149005010935,-1.1003020117914921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704626346521857,0.0,0.0,0.0,0.90811580458234,0.0,0.0,0.0,0.0,0.0214215607654744,0.0,0.0,0.0,HAc,FORM,"MeOH 
+ H$_2$O",7.5,2.581311926474605,0.0,2.0,643,1,0.03176,0.2382,10.1016/j.cej.2016.04.107,,2016,321.0,0.4966335489675121,0.0662178065290016,0.0218061624749948,0.1491226512633049,0.946384890912491,0,P-V-Ti,111.61785501354122,4.09188419541766,38.53329052697382,0.08344149005010935,-1.1003020117914921
0.8999853638612879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050007318069356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050007318069356,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.21,1.0,623,1,0.07082,0.3541,10.1021/acs.iecr.6b03079,,2016,210.3,0.2092174864874706,0.0418434972974941,0.0,0.0,0.8890069435825604,0,P-V-Ti,121.9001317252484,3.200029272277424,60.19869092181565,0.3600468347870122,-0.24255732300678443
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753672659783722,0.0,0.0,0.1123163670108139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123163670108139,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.21,1.0,623,1,0.06556,0.3278,10.1021/acs.iecr.6b03079,,2016,14.1,0.2092174864874706,0.0418434972974941,0.0,0.0,0.8229779048471144,0,P-V-Ti,156.36248704326468,5.000000000000001,320.17455266214256,7.888609052210118e-31,-0.5917186434895002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579025361340279,0.0,0.0,0.0,0.884194927731944,0.0,0.0,0.0,0.0,0.0579025361340279,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.21,1.0,623,1,0.052,0.26,10.1021/acs.iecr.6b03079,,2016,391.61,0.2092174864874706,0.0418434972974941,0.0,0.0,0.6527585578409084,0,P-V-Ti,113.20029637309304,4.115805072268055,98.22521018912313,0.10239425750504616,-0.886540297956696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741398135273486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517203729453029,0.0741398135273485,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.21,1.0,623,1,0.039,0.195,10.1021/acs.iecr.6b03079,,2016,9.26,0.2092174864874706,0.0418434972974941,0.0,0.0,0.4895689183806813,0,P-V-Ti,155.5516111883591,4.148279627054697,192.1034240416302,0.12629277925521704,-0.5674450905378253
